contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT210702C00227500,MSFT,2021-07-02,227.50,call,33.23,39.38,37.85,24,40.90,20,0,6,2021-06-24,0.54657,0.97751,0.00248,-0.07272,0.02111,0.04851
MSFT210702P00227500,MSFT,2021-07-02,227.50,put,0.04,0.04,0.04,6,0.05,8,20,457,2021-06-24,0.44901,-0.00766,0.00119,-0.02338,0.00833,-0.00046
MSFT210702C00230000,MSFT,2021-07-02,230.00,call,35.95,36.72,35.15,24,38.30,24,0,141,2021-06-24,0.39048,0.99520,0.00091,-0.01407,0.00551,0.05012
MSFT210702P00230000,MSFT,2021-07-02,230.00,put,0.04,0.05,0.04,6,0.06,4,118,1048,2021-06-24,0.42950,-0.00914,0.00145,-0.02611,0.00973,-0.00055
MSFT210702C00232500,MSFT,2021-07-02,232.50,call,32.60,34.40,33.80,24,35.00,24,0,13,2021-06-24,0.48804,0.97352,0.00318,-0.07447,0.02421,0.04937
MSFT210702P00232500,MSFT,2021-07-02,232.50,put,0.05,0.06,0.05,23,0.06,16,146,1055,2021-06-24,0.40999,-0.01098,0.00179,-0.02925,0.01142,-0.00066
MSFT210702C00235000,MSFT,2021-07-02,235.00,call,31.42,31.93,31.10,24,32.75,24,1,132,2021-06-24,0.46853,0.96847,0.00383,-0.08260,0.02800,0.04961
MSFT210702P00235000,MSFT,2021-07-02,235.00,put,0.04,0.07,0.06,16,0.07,19,108,1146,2021-06-24,0.39048,-0.01329,0.00221,-0.03287,0.01347,-0.00079
MSFT210702C00237500,MSFT,2021-07-02,237.50,call,29.55,29.23,28.20,24,30.25,24,3,53,2021-06-24,0.33194,0.99143,0.00178,-0.01971,0.00919,0.05154
MSFT210702P00237500,MSFT,2021-07-02,237.50,put,0.07,0.07,0.06,46,0.07,5,20,899,2021-06-24,0.35146,-0.01209,0.00227,-0.02725,0.01241,-0.00072
MSFT210702C00240000,MSFT,2021-07-02,240.00,call,27.43,26.88,25.95,24,27.80,24,6,263,2021-06-24,0.39048,0.96808,0.00465,-0.06964,0.02828,0.05069
MSFT210702P00240000,MSFT,2021-07-02,240.00,put,0.07,0.08,0.07,15,0.08,15,207,5136,2021-06-24,0.33194,-0.01497,0.00289,-0.03096,0.01493,-0.00089
MSFT210702C00242500,MSFT,2021-07-02,242.50,call,24.03,24.35,23.40,24,25.30,1,7,67,2021-06-24,0.35146,0.96812,0.00516,-0.06269,0.02825,0.05125
MSFT210702P00242500,MSFT,2021-07-02,242.50,put,0.09,0.08,0.08,40,0.09,26,171,5930,2021-06-24,0.31243,-0.01879,0.00372,-0.03540,0.01813,-0.00112
MSFT210702C00245000,MSFT,2021-07-02,245.00,call,21.60,21.85,20.90,24,22.80,24,11,245,2021-06-24,0.31243,0.96838,0.00576,-0.05543,0.02806,0.05182
MSFT210702P00245000,MSFT,2021-07-02,245.00,put,0.09,0.10,0.09,16,0.10,35,196,4567,2021-06-24,0.29292,-0.02395,0.00487,-0.04073,0.02226,-0.00142
MSFT210702C00247500,MSFT,2021-07-02,247.50,call,19.07,19.32,19.00,24,19.65,24,167,537,2021-06-24,0.27341,0.96896,0.00648,-0.04788,0.02764,0.05240
MSFT210702P00247500,MSFT,2021-07-02,247.50,put,0.12,0.11,0.11,17,0.12,41,119,919,2021-06-24,0.27341,-0.03104,0.00648,-0.04720,0.02764,-0.00184
MSFT210702C00250000,MSFT,2021-07-02,250.00,call,17.05,16.85,16.55,24,17.15,24,859,3941,2021-06-24,0.25390,0.95895,0.00878,-0.05579,0.03474,0.05236
MSFT210702P00250000,MSFT,2021-07-02,250.00,put,0.13,0.14,0.13,25,0.15,36,1018,2778,2021-06-24,0.25390,-0.04105,0.00878,-0.05510,0.03474,-0.00244
MSFT210702C00252500,MSFT,2021-07-02,252.50,call,14.33,14.32,14.05,42,14.60,39,391,906,2021-06-24,0.21487,0.95866,0.01043,-0.04759,0.03495,0.05289
MSFT210702P00252500,MSFT,2021-07-02,252.50,put,0.17,0.18,0.17,39,0.19,20,1274,2474,2021-06-24,0.21487,-0.04134,0.01043,-0.04690,0.03495,-0.00245
MSFT210702C00255000,MSFT,2021-07-02,255.00,call,11.40,11.62,11.05,28,12.20,30,66,1907,2021-06-24,0.01976,1.00000,0.00000,-0.00070,0.00000,0.05589
MSFT210702P00255000,MSFT,2021-07-02,255.00,put,0.24,0.25,0.24,124,0.26,8,555,3282,2021-06-24,0.21487,-0.07699,0.01702,-0.07651,0.05701,-0.00457
MSFT210702C00257500,MSFT,2021-07-02,257.50,call,9.10,9.65,9.40,51,9.90,24,195,1570,2021-06-24,0.19536,0.89021,0.02434,-0.09115,0.07414,0.04993
MSFT210702P00257500,MSFT,2021-07-02,257.50,put,0.37,0.37,0.34,161,0.40,8,1890,2096,2021-06-24,0.19536,-0.10979,0.02434,-0.09044,0.07414,-0.00651
MSFT210702C00260000,MSFT,2021-07-02,260.00,call,7.48,7.30,7.00,29,7.60,30,843,3896,2021-06-24,0.17585,0.83884,0.03521,-0.10667,0.09652,0.04743
MSFT210702P00260000,MSFT,2021-07-02,260.00,put,0.60,0.60,0.56,84,0.65,18,1599,2146,2021-06-24,0.17585,-0.16116,0.03521,-0.10596,0.09652,-0.00955
MSFT210702C00262500,MSFT,2021-07-02,262.50,call,5.23,5.22,5.10,26,5.35,26,398,2732,2021-06-24,0.17585,0.73307,0.04735,-0.14318,0.12980,0.04168
MSFT210702P00262500,MSFT,2021-07-02,262.50,put,1.00,1.02,0.97,53,1.06,26,1013,2607,2021-06-24,0.17585,-0.26693,0.04735,-0.14246,0.12980,-0.01585
MSFT210702C00265000,MSFT,2021-07-02,265.00,call,3.50,3.42,3.35,10,3.50,26,4782,8221,2021-06-24,0.15634,0.61301,0.06202,-0.14813,0.15115,0.03509
MSFT210702P00265000,MSFT,2021-07-02,265.00,put,1.71,1.73,1.68,31,1.78,19,3613,2176,2021-06-24,0.15634,-0.38699,0.06202,-0.14740,0.15115,-0.02299
MSFT210702C00267500,MSFT,2021-07-02,267.50,call,2.10,2.08,2.00,8,2.15,26,9529,3621,2021-06-24,0.15634,0.45283,0.06418,-0.15316,0.15641,0.02601
MSFT210702P00267500,MSFT,2021-07-02,267.50,put,2.82,3.09,2.78,30,3.40,26,1461,241,2021-06-24,0.17585,-0.54087,0.05716,-0.17180,0.15669,-0.03232
MSFT210702C00270000,MSFT,2021-07-02,270.00,call,1.15,1.15,1.13,2,1.18,18,11069,5138,2021-06-24,0.15634,0.30139,0.05645,-0.13463,0.13756,0.01736
MSFT210702P00270000,MSFT,2021-07-02,270.00,put,4.41,4.78,4.25,47,5.30,47,253,116,2021-06-24,0.17585,-0.67722,0.05169,-0.15523,0.14170,-0.04063
MSFT210702C00272500,MSFT,2021-07-02,272.50,call,0.63,0.62,0.62,2,0.63,10,3793,1723,2021-06-24,0.15634,0.17915,0.04238,-0.10106,0.10329,0.01034
MSFT210702P00272500,MSFT,2021-07-02,272.50,put,6.30,6.47,6.20,27,6.75,31,96,35,2021-06-24,0.15634,-0.82085,0.04238,-0.10031,0.10329,-0.04938
MSFT210702C00275000,MSFT,2021-07-02,275.00,call,0.36,0.34,0.34,20,0.35,8,3412,3283,2021-06-24,0.17585,0.12206,0.02916,-0.08794,0.07993,0.00704
MSFT210702P00275000,MSFT,2021-07-02,275.00,put,9.15,8.95,8.40,28,9.50,28,162,14,2021-06-24,0.19536,-0.85215,0.02994,-0.11068,0.09117,-0.05176
MSFT210702C00277500,MSFT,2021-07-02,277.50,call,0.23,0.22,0.20,27,0.23,45,434,490,2021-06-24,0.17585,0.06522,0.01831,-0.05521,0.05019,0.00377
MSFT210702P00277500,MSFT,2021-07-02,277.50,put,12.26,11.07,10.00,28,12.15,28,0,38,2021-06-24,0.19536,-0.91286,0.02055,-0.07573,0.06259,-0.05579
MSFT210702C00280000,MSFT,2021-07-02,280.00,call,0.15,0.14,0.13,60,0.15,211,886,1128,2021-06-24,0.19536,0.04759,0.01285,-0.04783,0.03914,0.00275
MSFT210702P00280000,MSFT,2021-07-02,280.00,put,13.46,13.57,12.55,24,14.60,24,2,31,2021-06-24,0.21487,-0.93504,0.01494,-0.06648,0.05004,-0.05762
MSFT210702C00282500,MSFT,2021-07-02,282.50,call,0.10,0.10,0.09,39,0.11,26,103,429,2021-06-24,0.21487,0.03642,0.00941,-0.04236,0.03152,0.00210
MSFT210702P00282500,MSFT,2021-07-02,282.50,put,22.40,16.05,15.05,24,17.05,24,0,22,2021-06-24,0.25390,-0.93483,0.01267,-0.07887,0.05016,-0.05817
MSFT210702C00285000,MSFT,2021-07-02,285.00,call,0.08,0.08,0.07,147,0.08,49,112,575,2021-06-24,0.23438,0.02900,0.00715,-0.03829,0.02612,0.00167
MSFT210702P00285000,MSFT,2021-07-02,285.00,put,24.80,18.60,17.65,24,19.55,24,0,17,2021-06-24,0.29292,-0.93435,0.01105,-0.09162,0.05045,-0.05870
MSFT210702C00287500,MSFT,2021-07-02,287.50,call,0.07,0.07,0.06,6,0.07,15,13,0,2021-06-24,0.25390,0.02388,0.00561,-0.03525,0.02220,0.00138
MSFT210702P00287500,MSFT,2021-07-02,287.50,put,0.00,20.95,20.55,24,21.35,24,0,0,2021-06-24,0.27341,-0.96678,0.00686,-0.04918,0.02922,-0.06110
MSFT210702C00290000,MSFT,2021-07-02,290.00,call,0.06,0.06,0.05,10,0.06,28,48,341,2021-06-24,0.25390,0.01356,0.00346,-0.02176,0.01370,0.00078
MSFT210702P00290000,MSFT,2021-07-02,290.00,put,23.35,23.55,22.30,25,24.80,24,2,25,2021-06-24,0.33194,-0.95353,0.00742,-0.07891,0.03840,-0.06090
MSFT210702C00292500,MSFT,2021-07-02,292.50,call,0.05,0.04,0.04,15,0.05,13,29,0,2021-06-24,0.27341,0.01187,0.00287,-0.02088,0.01221,0.00068
MSFT210702P00292500,MSFT,2021-07-02,292.50,put,25.87,25.93,25.55,24,26.30,24,2,0,2021-06-24,0.31243,-0.97578,0.00461,-0.04309,0.02247,-0.06272
MSFT210702C00295000,MSFT,2021-07-02,295.00,call,0.04,0.04,0.04,7,0.05,26,16,114,2021-06-24,0.29292,0.01060,0.00243,-0.02028,0.01108,0.00061
MSFT210702P00295000,MSFT,2021-07-02,295.00,put,29.46,28.68,27.25,24,30.10,24,0,21,2021-06-24,0.40999,-0.94860,0.00651,-0.10589,0.04163,-0.06173
MSFT210702C00297500,MSFT,2021-07-02,297.50,call,0.00,0.04,0.03,9,0.04,4,0,0,2021-06-24,0.31243,0.00964,0.00209,-0.01991,0.01019,0.00055
MSFT210702P00297500,MSFT,2021-07-02,297.50,put,0.00,30.90,30.50,24,31.30,24,0,0,2021-06-24,0.35146,-0.98099,0.00334,-0.03941,0.01831,-0.06411
MSFT210702C00300000,MSFT,2021-07-02,300.00,call,0.03,0.04,0.03,55,0.04,12,156,343,2021-06-24,0.33194,0.00890,0.00184,-0.01971,0.00950,0.00051
MSFT210702P00300000,MSFT,2021-07-02,300.00,put,0.00,33.60,31.80,24,35.40,24,0,0,2021-06-24,0.44901,-0.95880,0.00498,-0.09700,0.03485,-0.06341
MSFT210702C00305000,MSFT,2021-07-02,305.00,call,0.03,0.03,0.01,9,0.06,8,83,183,2021-06-24,0.37097,0.00784,0.00147,-0.01973,0.00851,0.00045
MSFT210702P00305000,MSFT,2021-07-02,305.00,put,0.00,38.90,37.40,24,40.40,24,0,0,2021-06-24,0.56608,-0.94055,0.00529,-0.16441,0.04669,-0.06349
MSFT210702C00310000,MSFT,2021-07-02,310.00,call,0.02,0.01,0.01,5,0.02,52,57,117,2021-06-24,0.35146,0.00208,0.00047,-0.00570,0.00259,0.00012
MSFT210702P00310000,MSFT,2021-07-02,310.00,put,0.00,43.90,42.10,24,45.70,24,0,0,2021-06-24,0.62462,-0.94305,0.00464,-0.17544,0.04515,-0.06474
MSFT210709C00145000,MSFT,2021-07-09,145.00,call,114.05,121.38,119.35,24,123.40,20,0,9,2021-06-24,0.01976,1.00000,0.00000,-0.00040,0.00000,0.05959
MSFT210709P00145000,MSFT,2021-07-09,145.00,put,0.40,0.01,0.00,0,0.01,75,0,41,2021-06-24,0.97583,-0.00074,0.00005,-0.00448,0.00138,-0.00009
MSFT210709C00150000,MSFT,2021-07-09,150.00,call,0.00,116.35,114.30,24,118.40,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00041,0.00000,0.06164
MSFT210709P00150000,MSFT,2021-07-09,150.00,put,0.00,0.01,0.00,0,0.04,1,0,0,2021-06-24,0.91729,-0.00072,0.00005,-0.00410,0.00134,-0.00008
MSFT210709C00155000,MSFT,2021-07-09,155.00,call,0.00,111.35,109.30,24,113.40,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00042,0.00000,0.06370
MSFT210709P00155000,MSFT,2021-07-09,155.00,put,0.00,0.01,0.00,0,0.04,1,0,0,2021-06-24,0.85876,-0.00068,0.00005,-0.00364,0.00127,-0.00008
MSFT210709C00160000,MSFT,2021-07-09,160.00,call,99.05,106.38,104.35,24,108.40,24,0,13,2021-06-24,0.01976,1.00000,0.00000,-0.00044,0.00000,0.06575
MSFT210709P00160000,MSFT,2021-07-09,160.00,put,0.00,0.01,0.00,0,0.04,1,0,50,2021-06-24,0.81974,-0.00079,0.00006,-0.00403,0.00147,-0.00009
MSFT210709C00165000,MSFT,2021-07-09,165.00,call,0.00,101.35,99.30,24,103.40,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00045,0.00000,0.06781
MSFT210709P00165000,MSFT,2021-07-09,165.00,put,0.02,0.01,0.00,0,0.04,1,0,22,2021-06-24,0.78071,-0.00093,0.00007,-0.00441,0.00170,-0.00011
MSFT210709C00170000,MSFT,2021-07-09,170.00,call,85.10,96.35,94.30,24,98.40,24,0,8,2021-06-24,0.01976,1.00000,0.00000,-0.00047,0.00000,0.06986
MSFT210709P00170000,MSFT,2021-07-09,170.00,put,0.00,0.01,0.00,0,0.05,1,0,66,2021-06-24,0.72218,-0.00082,0.00007,-0.00365,0.00151,-0.00009
MSFT210709C00175000,MSFT,2021-07-09,175.00,call,0.00,91.38,89.35,1,93.40,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00048,0.00000,0.07191
MSFT210709P00175000,MSFT,2021-07-09,175.00,put,0.00,0.01,0.00,0,0.05,1,0,3,2021-06-24,0.68315,-0.00093,0.00009,-0.00388,0.00170,-0.00011
MSFT210709C00180000,MSFT,2021-07-09,180.00,call,79.06,86.22,84.30,24,88.15,24,0,6,2021-06-24,0.01976,1.00000,0.00000,-0.00049,0.00000,0.07397
MSFT210709P00180000,MSFT,2021-07-09,180.00,put,0.00,0.01,0.00,0,0.05,1,0,24,2021-06-24,0.64413,-0.00105,0.00010,-0.00408,0.00190,-0.00012
MSFT210709C00185000,MSFT,2021-07-09,185.00,call,0.00,81.53,79.65,24,83.40,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00051,0.00000,0.07602
MSFT210709P00185000,MSFT,2021-07-09,185.00,put,0.03,0.01,0.00,0,0.05,1,0,64,2021-06-24,0.60511,-0.00117,0.00012,-0.00424,0.00210,-0.00013
MSFT210709C00190000,MSFT,2021-07-09,190.00,call,0.00,76.38,74.35,24,78.40,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00052,0.00000,0.07808
MSFT210709P00190000,MSFT,2021-07-09,190.00,put,0.02,0.01,0.00,0,0.10,26,0,162,2021-06-24,0.56608,-0.00130,0.00014,-0.00436,0.00231,-0.00015
MSFT210709C00195000,MSFT,2021-07-09,195.00,call,69.25,71.35,69.30,24,73.40,20,0,1,2021-06-24,0.01976,1.00000,0.00000,-0.00053,0.00000,0.08013
MSFT210709P00195000,MSFT,2021-07-09,195.00,put,0.02,0.01,0.00,0,0.23,25,10,152,2021-06-24,0.52706,-0.00142,0.00016,-0.00441,0.00251,-0.00016
MSFT210709C00200000,MSFT,2021-07-09,200.00,call,64.48,67.10,66.30,24,67.90,2,0,2,2021-06-24,0.76120,0.97395,0.00147,-0.08352,0.03271,0.07916
MSFT210709P00200000,MSFT,2021-07-09,200.00,put,0.01,0.01,0.00,0,0.04,2,1,405,2021-06-24,0.48804,-0.00155,0.00019,-0.00441,0.00271,-0.00017
MSFT210709C00205000,MSFT,2021-07-09,205.00,call,0.00,61.83,60.75,24,62.90,2,0,0,2021-06-24,0.58560,0.98857,0.00095,-0.03215,0.01619,0.08294
MSFT210709P00205000,MSFT,2021-07-09,205.00,put,0.03,0.04,0.02,1,0.06,8,12,66,2021-06-24,0.50755,-0.00454,0.00048,-0.01214,0.00718,-0.00051
MSFT210709C00210000,MSFT,2021-07-09,210.00,call,43.44,56.70,55.75,24,57.65,24,0,8,2021-06-24,0.35146,0.99965,0.00007,-0.00138,0.00069,0.08626
MSFT210709P00210000,MSFT,2021-07-09,210.00,put,0.03,0.04,0.03,9,0.05,9,0,40,2021-06-24,0.46853,-0.00517,0.00059,-0.01258,0.00806,-0.00058
MSFT210709C00215000,MSFT,2021-07-09,215.00,call,47.75,51.83,50.50,24,53.15,24,0,3,2021-06-24,0.48804,0.98704,0.00126,-0.02993,0.01804,0.08688
MSFT210709P00215000,MSFT,2021-07-09,215.00,put,0.04,0.04,0.04,9,0.05,4,16,433,2021-06-24,0.42950,-0.00589,0.00072,-0.01295,0.00905,-0.00066
MSFT210709C00217500,MSFT,2021-07-09,217.50,call,48.10,49.35,48.25,24,50.45,24,0,1,2021-06-24,0.48804,0.98260,0.00163,-0.03840,0.02325,0.08740
MSFT210709P00217500,MSFT,2021-07-09,217.50,put,0.05,0.06,0.05,5,0.07,7,0,5,2021-06-24,0.42950,-0.00852,0.00100,-0.01793,0.01253,-0.00096
MSFT210709C00220000,MSFT,2021-07-09,220.00,call,44.05,46.75,45.80,24,47.70,24,0,12,2021-06-24,0.39048,0.99327,0.00089,-0.01384,0.01017,0.08965
MSFT210709P00220000,MSFT,2021-07-09,220.00,put,0.05,0.07,0.06,9,0.07,12,25,164,2021-06-24,0.40999,-0.00920,0.00112,-0.01829,0.01339,-0.00104
MSFT210709C00222500,MSFT,2021-07-09,222.50,call,0.00,44.38,43.30,24,45.45,1,0,0,2021-06-24,0.44901,0.97913,0.00207,-0.04120,0.02713,0.08907
MSFT210709P00222500,MSFT,2021-07-09,222.50,put,0.06,0.07,0.06,8,0.08,8,8,277,2021-06-24,0.39048,-0.00994,0.00126,-0.01865,0.01433,-0.00112
MSFT210709C00225000,MSFT,2021-07-09,225.00,call,0.00,41.85,41.25,24,42.45,24,0,0,2021-06-24,0.40999,0.98157,0.00204,-0.03398,0.02442,0.09038
MSFT210709P00225000,MSFT,2021-07-09,225.00,put,0.08,0.08,0.07,6,0.09,10,1,173,2021-06-24,0.37097,-0.01077,0.00142,-0.01899,0.01537,-0.00121
MSFT210709C00227500,MSFT,2021-07-09,227.50,call,19.54,39.38,38.30,24,40.45,24,0,1,2021-06-24,0.39048,0.97972,0.00232,-0.03509,0.02649,0.09120
MSFT210709P00227500,MSFT,2021-07-09,227.50,put,0.09,0.08,0.08,7,0.09,2,2,339,2021-06-24,0.35146,-0.01170,0.00161,-0.01934,0.01651,-0.00131
MSFT210709C00230000,MSFT,2021-07-09,230.00,call,35.17,36.85,36.10,24,37.60,24,0,43,2021-06-24,0.37097,0.97759,0.00266,-0.03626,0.02883,0.09199
MSFT210709P00230000,MSFT,2021-07-09,230.00,put,0.10,0.10,0.09,17,0.11,9,5,339,2021-06-24,0.33194,-0.01275,0.00183,-0.01968,0.01780,-0.00143
MSFT210709C00232500,MSFT,2021-07-09,232.50,call,16.83,34.30,33.40,24,35.20,24,0,2,2021-06-24,0.31243,0.98604,0.00211,-0.02067,0.01924,0.09398
MSFT210709P00232500,MSFT,2021-07-09,232.50,put,0.13,0.11,0.10,47,0.12,53,0,239,2021-06-24,0.33194,-0.01908,0.00259,-0.02782,0.02515,-0.00214
MSFT210709C00235000,MSFT,2021-07-09,235.00,call,29.52,31.70,30.70,1,32.70,24,0,41,2021-06-24,0.17585,0.99982,0.00007,-0.00086,0.00037,0.09655
MSFT210709P00235000,MSFT,2021-07-09,235.00,put,0.12,0.12,0.12,4,0.13,11,8,832,2021-06-24,0.31243,-0.02120,0.00301,-0.02862,0.02750,-0.00238
MSFT210709C00237500,MSFT,2021-07-09,237.50,call,27.68,29.55,28.90,24,30.20,24,0,19,2021-06-24,0.35146,0.95186,0.00527,-0.06398,0.05409,0.09216
MSFT210709P00237500,MSFT,2021-07-09,237.50,put,0.14,0.14,0.13,19,0.15,19,11,291,2021-06-24,0.29292,-0.02371,0.00353,-0.02949,0.03022,-0.00266
MSFT210709C00240000,MSFT,2021-07-09,240.00,call,25.50,26.82,26.15,24,27.50,24,0,98,2021-06-24,0.25390,0.98102,0.00337,-0.02184,0.02504,0.09651
MSFT210709P00240000,MSFT,2021-07-09,240.00,put,0.16,0.16,0.15,38,0.17,41,35,709,2021-06-24,0.27341,-0.02674,0.00418,-0.03045,0.03343,-0.00299
MSFT210709C00242500,MSFT,2021-07-09,242.50,call,25.00,24.48,24.00,24,24.95,24,1,85,2021-06-24,0.27341,0.95942,0.00590,-0.04359,0.04714,0.09510
MSFT210709P00242500,MSFT,2021-07-09,242.50,put,0.19,0.18,0.18,2,0.19,117,132,449,2021-06-24,0.25390,-0.03047,0.00502,-0.03151,0.03726,-0.00341
MSFT210709C00245000,MSFT,2021-07-09,245.00,call,20.32,22.45,21.50,24,23.40,2,0,153,2021-06-24,0.31243,0.91491,0.00922,-0.08829,0.08419,0.09108
MSFT210709P00245000,MSFT,2021-07-09,245.00,put,0.22,0.22,0.20,51,0.23,44,46,1204,2021-06-24,0.23438,-0.03515,0.00612,-0.03273,0.04192,-0.00393
MSFT210709C00247500,MSFT,2021-07-09,247.50,call,19.29,19.90,19.15,26,20.65,1,9,76,2021-06-24,0.29292,0.90112,0.01099,-0.09249,0.09410,0.09056
MSFT210709P00247500,MSFT,2021-07-09,247.50,put,0.24,0.26,0.25,45,0.27,28,104,964,2021-06-24,0.23438,-0.05521,0.00881,-0.04709,0.06033,-0.00618
MSFT210709C00250000,MSFT,2021-07-09,250.00,call,17.70,17.10,16.60,26,17.60,26,6,588,2021-06-24,0.21487,0.93401,0.01104,-0.05031,0.06936,0.09536
MSFT210709P00250000,MSFT,2021-07-09,250.00,put,0.32,0.33,0.31,131,0.34,65,410,1554,2021-06-24,0.21487,-0.06599,0.01104,-0.04963,0.06936,-0.00737
MSFT210709C00252500,MSFT,2021-07-09,252.50,call,15.00,14.60,14.10,28,15.10,28,5,874,2021-06-24,0.19536,0.91945,0.01415,-0.05324,0.08079,0.09477
MSFT210709P00252500,MSFT,2021-07-09,252.50,put,0.43,0.42,0.39,106,0.44,12,138,2037,2021-06-24,0.19536,-0.08055,0.01415,-0.05255,0.08079,-0.00899
MSFT210709C00255000,MSFT,2021-07-09,255.00,call,12.00,12.20,11.85,26,12.55,26,39,857,2021-06-24,0.17585,0.89908,0.01858,-0.05661,0.09551,0.09354
MSFT210709P00255000,MSFT,2021-07-09,255.00,put,0.58,0.56,0.52,242,0.61,8,293,1894,2021-06-24,0.19536,-0.12453,0.01944,-0.07219,0.11100,-0.01392
MSFT210709C00257500,MSFT,2021-07-09,257.50,call,9.71,9.95,9.65,26,10.25,28,101,836,2021-06-24,0.17585,0.84199,0.02538,-0.07706,0.13047,0.08817
MSFT210709P00257500,MSFT,2021-07-09,257.50,put,0.78,0.80,0.77,86,0.83,31,320,991,2021-06-24,0.17585,-0.15801,0.02538,-0.07636,0.13047,-0.01765
MSFT210709C00260000,MSFT,2021-07-09,260.00,call,7.68,7.82,7.55,30,8.10,29,135,4299,2021-06-24,0.15634,0.79354,0.03376,-0.08095,0.15426,0.08381
MSFT210709P00260000,MSFT,2021-07-09,260.00,put,1.12,1.15,1.10,92,1.19,24,816,1049,2021-06-24,0.15634,-0.20646,0.03376,-0.08023,0.15426,-0.02304
MSFT210709C00262500,MSFT,2021-07-09,262.50,call,5.83,5.85,5.60,28,6.10,28,6428,7253,2021-06-24,0.15634,0.69735,0.04130,-0.09884,0.18872,0.07402
MSFT210709P00262500,MSFT,2021-07-09,262.50,put,1.67,1.69,1.63,178,1.76,31,541,272,2021-06-24,0.15634,-0.30265,0.04130,-0.09812,0.18872,-0.03385
MSFT210709C00265000,MSFT,2021-07-09,265.00,call,4.30,4.22,4.00,29,4.45,26,1045,2625,2021-06-24,0.15634,0.58618,0.04609,-0.11018,0.21063,0.06249
MSFT210709P00265000,MSFT,2021-07-09,265.00,put,2.50,2.50,2.41,35,2.59,8,542,239,2021-06-24,0.15634,-0.41382,0.04609,-0.10946,0.21063,-0.04641
MSFT210709C00267500,MSFT,2021-07-09,267.50,call,2.95,2.85,2.74,26,2.95,26,1916,1587,2021-06-24,0.15634,0.46870,0.04705,-0.11239,0.21502,0.05014
MSFT210709P00267500,MSFT,2021-07-09,267.50,put,3.55,3.70,3.50,54,3.90,37,172,71,2021-06-24,0.15634,-0.53130,0.04705,-0.11165,0.21502,-0.05979
MSFT210709C00270000,MSFT,2021-07-09,270.00,call,1.93,1.88,1.81,17,1.94,31,2114,2179,2021-06-24,0.15634,0.35492,0.04404,-0.10514,0.20126,0.03808
MSFT210709P00270000,MSFT,2021-07-09,270.00,put,5.00,5.28,5.10,27,5.45,29,58,38,2021-06-24,0.15634,-0.64508,0.04404,-0.10440,0.20126,-0.07288
MSFT210709C00272500,MSFT,2021-07-09,272.50,call,1.20,1.19,1.15,27,1.23,75,1000,854,2021-06-24,0.15634,0.25371,0.03789,-0.09041,0.17314,0.02729
MSFT210709P00272500,MSFT,2021-07-09,272.50,put,6.79,7.03,6.75,28,7.30,29,1,17,2021-06-24,0.15634,-0.74629,0.03789,-0.08966,0.17314,-0.08470
MSFT210709C00275000,MSFT,2021-07-09,275.00,call,0.76,0.74,0.72,50,0.77,44,813,1321,2021-06-24,0.15634,0.17080,0.03003,-0.07163,0.13722,0.01841
MSFT210709P00275000,MSFT,2021-07-09,275.00,put,9.05,9.10,8.75,30,9.45,28,3,9,2021-06-24,0.15634,-0.82920,0.03003,-0.07088,0.13722,-0.09460
MSFT210709C00277500,MSFT,2021-07-09,277.50,call,0.49,0.48,0.46,45,0.51,25,984,994,2021-06-24,0.15634,0.10812,0.02197,-0.05240,0.10041,0.01167
MSFT210709P00277500,MSFT,2021-07-09,277.50,put,11.65,11.27,10.95,34,11.60,29,23,3,2021-06-24,0.15634,-0.89188,0.02197,-0.05164,0.10041,-0.10236
MSFT210709C00280000,MSFT,2021-07-09,280.00,call,0.29,0.33,0.31,73,0.34,1,278,910,2021-06-24,0.17585,0.08896,0.01693,-0.05108,0.08704,0.00959
MSFT210709P00280000,MSFT,2021-07-09,280.00,put,16.35,13.55,13.10,26,14.00,26,0,1,2021-06-24,0.15634,-0.93569,0.01488,-0.03471,0.06798,-0.10811
MSFT210709C00282500,MSFT,2021-07-09,282.50,call,0.22,0.24,0.23,24,0.25,47,39,177,2021-06-24,0.17585,0.05518,0.01173,-0.03538,0.06030,0.00596
MSFT210709P00282500,MSFT,2021-07-09,282.50,put,19.90,15.97,15.50,26,16.45,24,0,1,2021-06-24,0.17585,-0.94482,0.01173,-0.03461,0.06030,-0.11013
MSFT210709C00285000,MSFT,2021-07-09,285.00,call,0.18,0.18,0.17,61,0.20,44,206,437,2021-06-24,0.19536,0.04888,0.00959,-0.03569,0.05476,0.00527
MSFT210709P00285000,MSFT,2021-07-09,285.00,put,0.00,18.38,17.90,24,18.85,24,0,0,2021-06-24,0.15634,-0.98115,0.00545,-0.01221,0.02490,-0.11508
