contract_id,underlying_ticker,expiration,strike,option_type,last_price,mark_price,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho,data_source
NVDA210618C00855000,NVDA,2021-06-18,855.0,call,0.5,0.50,0.48,12,0.52,16,5,42,2021-05-28,0.52706,0.01753,0.00053,-0.08468,0.06746,0.00627,alpha_vantage
NVDA210618P00855000,NVDA,2021-06-18,855.0,put,231.45,205.18,203.9,1,206.45,1,0,5,2021-05-28,0.01976,-1.0,0.0,0.00117,0.0,-0.4919,alpha_vantage
NVDA210618C00860000,NVDA,2021-06-18,860.0,call,0.5,0.48,0.47,2,0.5,20,67,1939,2021-05-28,0.52706,0.01563,0.00048,-0.07675,0.06115,0.00559,alpha_vantage
NVDA210618P00860000,NVDA,2021-06-18,860.0,put,236.43,210.18,208.8,1,211.55,1,0,49,2021-05-28,0.01976,-1.0,0.0,0.00118,0.0,-0.49478,alpha_vantage
NVDA210618C00865000,NVDA,2021-06-18,865.0,call,0.42,0.46,0.43,11,0.5,7,2,112,2021-05-28,0.54657,0.01715,0.0005,-0.08618,0.06621,0.00612,alpha_vantage
NVDA210618P00865000,NVDA,2021-06-18,865.0,put,0.0,215.22,213.85,1,216.6,1,0,0,2021-05-28,0.39048,-0.99868,7e-05,-0.0051,0.00675,-0.49718,alpha_vantage
NVDA210618C00870000,NVDA,2021-06-18,870.0,call,0.48,0.43,0.39,13,0.47,10,209,148,2021-05-28,0.54657,0.01537,0.00045,-0.07845,0.06027,0.00549,alpha_vantage
NVDA210618P00870000,NVDA,2021-06-18,870.0,put,283.45,220.10,218.8,1,221.4,1,0,3,2021-05-28,0.01976,-1.0,0.0,0.00119,0.0,-0.50053,alpha_vantage
NVDA210618C00875000,NVDA,2021-06-18,875.0,call,0.46,0.41,0.36,3,0.47,2,6854,242,2021-05-28,0.54657,0.01376,0.00041,-0.07131,0.05479,0.00492,alpha_vantage
NVDA210618P00875000,NVDA,2021-06-18,875.0,put,251.2,225.02,223.7,1,226.35,1,0,1,2021-05-28,0.01976,-1.0,0.0,0.0012,0.0,-0.50341,alpha_vantage
NVDA210618C00880000,NVDA,2021-06-18,880.0,call,0.38,0.39,0.35,8,0.43,6,92,299,2021-05-28,0.54657,0.0123,0.00037,-0.06474,0.04974,0.0044,alpha_vantage
NVDA210618P00880000,NVDA,2021-06-18,880.0,put,229.8,230.07,228.7,1,231.45,1,2,2,2021-05-28,0.01976,-1.0,0.0,0.00121,0.0,-0.50629,alpha_vantage
NVDA210618C00885000,NVDA,2021-06-18,885.0,call,0.25,0.38,0.34,8,0.41,7,0,76,2021-05-28,0.56608,0.01365,0.0004,-0.07335,0.05441,0.00487,alpha_vantage
NVDA210618P00885000,NVDA,2021-06-18,885.0,put,0.0,235.02,233.7,1,236.35,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00121,0.0,-0.50916,alpha_vantage
NVDA210618C00890000,NVDA,2021-06-18,890.0,call,0.2,0.36,0.32,9,0.4,7,2,145,2021-05-28,0.56608,0.01226,0.00036,-0.06687,0.04961,0.00438,alpha_vantage
NVDA210618P00890000,NVDA,2021-06-18,890.0,put,287.6,240.03,238.75,1,241.3,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00122,0.0,-0.51204,alpha_vantage
NVDA210618C00895000,NVDA,2021-06-18,895.0,call,0.29,0.33,0.29,6,0.38,5,80,93,2021-05-28,0.56608,0.01101,0.00033,-0.0609,0.04517,0.00393,alpha_vantage
NVDA210618P00895000,NVDA,2021-06-18,895.0,put,0.0,245.00,243.6,3,246.4,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00123,0.0,-0.51492,alpha_vantage
NVDA210618C00900000,NVDA,2021-06-18,900.0,call,0.31,0.32,0.28,11,0.36,24,110,1182,2021-05-28,0.56608,0.00988,0.0003,-0.05539,0.04109,0.00353,alpha_vantage
NVDA210618P00900000,NVDA,2021-06-18,900.0,put,277.35,249.95,248.6,1,251.3,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00123,0.0,-0.51779,alpha_vantage
NVDA210618C00905000,NVDA,2021-06-18,905.0,call,0.58,0.29,0.18,7,0.39,11,0,5,2021-05-28,0.5856,0.01106,0.00032,-0.06326,0.04536,0.00395,alpha_vantage
NVDA210618P00905000,NVDA,2021-06-18,905.0,put,0.0,255.03,253.55,1,256.5,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00124,0.0,-0.52067,alpha_vantage
NVDA210618C00910000,NVDA,2021-06-18,910.0,call,0.33,0.28,0.19,9,0.36,6,0,9,2021-05-28,0.5856,0.00997,0.00029,-0.05778,0.04144,0.00356,alpha_vantage
NVDA210618P00910000,NVDA,2021-06-18,910.0,put,0.0,260.02,258.55,1,261.5,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00125,0.0,-0.52355,alpha_vantage
NVDA210618C00915000,NVDA,2021-06-18,915.0,call,0.2,0.41,0.25,5,0.56,2,2,2,2021-05-28,0.62462,0.01357,0.00036,-0.08053,0.05414,0.00482,alpha_vantage
NVDA210618P00915000,NVDA,2021-06-18,915.0,put,295.4,264.98,263.5,1,266.45,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00125,0.0,-0.52642,alpha_vantage
NVDA210618C00920000,NVDA,2021-06-18,920.0,call,0.15,0.23,0.14,15,0.31,52,0,269,2021-05-28,0.5856,0.00808,0.00024,-0.04806,0.03447,0.00289,alpha_vantage
NVDA210618P00920000,NVDA,2021-06-18,920.0,put,0.0,269.98,268.5,1,271.45,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00126,0.0,-0.5293,alpha_vantage
NVDA210618C00925000,NVDA,2021-06-18,925.0,call,0.19,0.31,0.07,5,0.54,1,1,51,2021-05-28,0.60511,0.00913,0.00026,-0.05526,0.03835,0.00325,alpha_vantage
NVDA210618P00925000,NVDA,2021-06-18,925.0,put,305.6,274.98,273.5,1,276.45,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00127,0.0,-0.53218,alpha_vantage
NVDA210618C00930000,NVDA,2021-06-18,930.0,call,0.23,0.26,0.23,3,0.29,1,16,14,2021-05-28,0.60511,0.00825,0.00024,-0.05059,0.03511,0.00294,alpha_vantage
NVDA210618P00930000,NVDA,2021-06-18,930.0,put,306.0,279.92,278.45,1,281.4,1,0,2,2021-05-28,0.01976,-1.0,0.0,0.00127,0.0,-0.53505,alpha_vantage
NVDA210618C00935000,NVDA,2021-06-18,935.0,call,0.14,0.23,0.11,10,0.34,12,101,561,2021-05-28,0.60511,0.00746,0.00022,-0.04627,0.03211,0.00266,alpha_vantage
NVDA210618P00935000,NVDA,2021-06-18,935.0,put,298.95,284.92,283.45,1,286.4,1,0,0,2021-05-28,0.01976,-1.0,0.0,0.00128,0.0,-0.53793,alpha_vantage
NVDA210618C00940000,NVDA,2021-06-18,940.0,call,0.2,0.21,0.14,1,0.28,11,422,1481,2021-05-28,0.60511,0.00673,0.0002,-0.04228,0.02934,0.0024,alpha_vantage
NVDA210618P00940000,NVDA,2021-06-18,940.0,put,322.95,289.92,288.45,1,291.4,1,0,5,2021-05-28,0.01976,-1.0,0.0,0.00129,0.0,-0.54081,alpha_vantage
NVDA210625C00280000,NVDA,2021-06-25,280.0,call,347.55,370.30,368.7,1,371.9,2,0,1,2021-05-28,1.30753,0.99389,7e-05,-0.07298,0.03109,0.21134,alpha_vantage
NVDA210625P00280000,NVDA,2021-06-25,280.0,put,0.1,0.01,0.0,0,0.19,2,0,21,2021-05-28,0.89778,-0.00022,1e-05,-0.00243,0.00152,-0.00012,alpha_vantage
NVDA210625C00285000,NVDA,2021-06-25,285.0,call,360.25,365.32,363.9,1,366.75,1,2,0,2021-05-28,1.28802,0.99359,8e-05,-0.07502,0.03245,0.21501,alpha_vantage
NVDA210625P00285000,NVDA,2021-06-25,285.0,put,0.0,0.01,0.0,0,0.19,2,0,0,2021-05-28,0.87827,-0.00022,1e-05,-0.00238,0.00152,-0.00012,alpha_vantage
NVDA210625C00290000,NVDA,2021-06-25,290.0,call,0.0,360.25,358.7,1,361.8,1,0,0,2021-05-28,1.22948,0.99445,7e-05,-0.06309,0.02856,0.21936,alpha_vantage
NVDA210625P00290000,NVDA,2021-06-25,290.0,put,0.0,0.01,0.0,0,0.2,1,0,0,2021-05-28,0.85876,-0.00022,1e-05,-0.00232,0.00151,-0.00012,alpha_vantage
NVDA210625C00295000,NVDA,2021-06-25,295.0,call,0.0,355.38,353.25,1,357.5,1,0,0,2021-05-28,1.24899,0.99297,9e-05,-0.07891,0.0352,0.22235,alpha_vantage
NVDA210625P00295000,NVDA,2021-06-25,295.0,put,0.0,0.01,0.0,0,0.2,2,0,0,2021-05-28,0.83925,-0.00022,1e-05,-0.00224,0.0015,-0.00012,alpha_vantage
NVDA210625C00300000,NVDA,2021-06-25,300.0,call,0.0,350.35,348.9,1,351.8,1,0,0,2021-05-28,1.20997,0.99332,9e-05,-0.07315,0.03367,0.22639,alpha_vantage
NVDA210625P00300000,NVDA,2021-06-25,300.0,put,0.0,0.01,0.0,0,0.2,2,0,0,2021-05-28,0.81974,-0.00022,1e-05,-0.00216,0.00148,-0.00012,alpha_vantage
NVDA210625C00305000,NVDA,2021-06-25,305.0,call,0.0,345.40,343.3,1,347.5,1,0,0,2021-05-28,1.20997,0.99234,0.0001,-0.08249,0.03799,0.22967,alpha_vantage
NVDA210625P00305000,NVDA,2021-06-25,305.0,put,0.9,0.01,0.0,0,0.21,2,0,1,2021-05-28,0.81974,-0.00029,1e-05,-0.00278,0.0019,-0.00015,alpha_vantage
NVDA210625C00310000,NVDA,2021-06-25,310.0,call,0.0,340.35,338.9,1,341.8,1,0,0,2021-05-28,1.17095,0.99274,0.0001,-0.07614,0.03621,0.23375,alpha_vantage
NVDA210625P00310000,NVDA,2021-06-25,310.0,put,0.01,0.01,0.0,0,0.21,13,0,0,2021-05-28,0.80022,-0.00028,1e-05,-0.00267,0.00187,-0.00015,alpha_vantage
NVDA210625C00315000,NVDA,2021-06-25,315.0,call,0.0,335.40,333.3,1,337.5,1,0,0,2021-05-28,1.17095,0.99169,0.00011,-0.08574,0.0408,0.23699,alpha_vantage
NVDA210625P00315000,NVDA,2021-06-25,315.0,put,0.0,0.01,0.0,0,0.21,15,0,0,2021-05-28,0.78071,-0.00027,1e-05,-0.00254,0.00183,-0.00014,alpha_vantage
NVDA210625C00320000,NVDA,2021-06-25,320.0,call,0.0,330.35,328.9,1,331.8,1,0,0,2021-05-28,1.13192,0.99216,0.00011,-0.07878,0.03876,0.24111,alpha_vantage
NVDA210625P00320000,NVDA,2021-06-25,320.0,put,0.39,0.01,0.0,0,0.21,13,0,3,2021-05-28,0.7612,-0.00026,1e-05,-0.00241,0.00177,-0.00014,alpha_vantage
NVDA210625C00325000,NVDA,2021-06-25,325.0,call,275.08,325.35,323.9,1,326.8,1,0,0,2021-05-28,1.0929,0.99266,0.0001,-0.0718,0.03656,0.24525,alpha_vantage
NVDA210625P00325000,NVDA,2021-06-25,325.0,put,0.0,0.01,0.0,0,0.22,13,0,0,2021-05-28,0.74169,-0.00025,1e-05,-0.00227,0.00171,-0.00013,alpha_vantage
NVDA210625C00330000,NVDA,2021-06-25,330.0,call,0.0,320.38,318.9,1,321.85,1,0,0,2021-05-28,1.0929,0.99157,0.00012,-0.08105,0.0413,0.24847,alpha_vantage
NVDA210625P00330000,NVDA,2021-06-25,330.0,put,0.0,0.01,0.0,0,0.22,15,0,0,2021-05-28,0.72218,-0.00024,1e-05,-0.00212,0.00164,-0.00013,alpha_vantage
NVDA210625C00335000,NVDA,2021-06-25,335.0,call,0.0,315.40,313.3,1,317.5,1,0,0,2021-05-28,1.07339,0.99128,0.00012,-0.08203,0.04256,0.25215,alpha_vantage
NVDA210625P00335000,NVDA,2021-06-25,335.0,put,0.0,0.01,0.0,0,0.23,13,0,0,2021-05-28,0.72218,-0.00032,1e-05,-0.00274,0.00213,-0.00017,alpha_vantage
NVDA210625C00340000,NVDA,2021-06-25,340.0,call,0.0,310.30,308.75,1,311.85,1,0,0,2021-05-28,1.01485,0.99276,0.00011,-0.06597,0.03615,0.25684,alpha_vantage
NVDA210625P00340000,NVDA,2021-06-25,340.0,put,0.0,0.01,0.0,0,0.23,15,0,0,2021-05-28,0.70267,-0.00031,1e-05,-0.00255,0.00203,-0.00016,alpha_vantage
NVDA210625C00345000,NVDA,2021-06-25,345.0,call,0.0,305.43,303.3,1,307.55,1,0,0,2021-05-28,1.03437,0.99069,0.00013,-0.08366,0.04504,0.25952,alpha_vantage
NVDA210625P00345000,NVDA,2021-06-25,345.0,put,0.0,0.01,0.0,0,0.24,11,0,0,2021-05-28,0.68315,-0.00029,1e-05,-0.00235,0.00193,-0.00015,alpha_vantage
NVDA210625C00350000,NVDA,2021-06-25,350.0,call,0.0,300.30,298.75,1,301.85,1,0,0,2021-05-28,0.97583,0.99233,0.00012,-0.06668,0.038,0.26429,alpha_vantage
NVDA210625P00350000,NVDA,2021-06-25,350.0,put,0.0,0.01,0.0,0,0.38,1,0,0,2021-05-28,0.66364,-0.00027,1e-05,-0.00215,0.00182,-0.00014,alpha_vantage
NVDA210625C00355000,NVDA,2021-06-25,355.0,call,0.0,295.40,293.3,1,297.5,1,0,0,2021-05-28,0.97583,0.99115,0.00014,-0.07557,0.04309,0.26747,alpha_vantage
NVDA210625P00355000,NVDA,2021-06-25,355.0,put,0.0,0.01,0.0,0,0.39,1,0,0,2021-05-28,0.66364,-0.00036,1e-05,-0.0028,0.00237,-0.00019,alpha_vantage
NVDA210625C00360000,NVDA,2021-06-25,360.0,call,0.0,290.30,288.75,1,291.85,1,0,0,2021-05-28,0.93681,0.99193,0.00013,-0.06697,0.03974,0.27176,alpha_vantage
NVDA210625P00360000,NVDA,2021-06-25,360.0,put,0.1,0.01,0.0,0,0.39,1,0,1,2021-05-28,0.64413,-0.00034,1e-05,-0.00256,0.00222,-0.00018,alpha_vantage
NVDA210625C00365000,NVDA,2021-06-25,365.0,call,0.0,285.45,283.35,1,287.55,1,0,0,2021-05-28,0.95632,0.98956,0.00016,-0.08556,0.04982,0.27427,alpha_vantage
NVDA210625P00365000,NVDA,2021-06-25,365.0,put,0.0,0.01,0.0,0,0.39,1,0,0,2021-05-28,0.62462,-0.00031,1e-05,-0.00231,0.00207,-0.00016,alpha_vantage
NVDA210625C00370000,NVDA,2021-06-25,370.0,call,0.0,280.40,278.95,1,281.85,1,0,0,2021-05-28,0.91729,0.99045,0.00016,-0.07595,0.04606,0.27862,alpha_vantage
NVDA210625P00370000,NVDA,2021-06-25,370.0,put,0.68,0.13,0.01,4,0.25,7,0,1,2021-05-28,0.7612,-0.00275,6e-05,-0.02067,0.01521,-0.00146,alpha_vantage
NVDA210625C00375000,NVDA,2021-06-25,375.0,call,0.0,275.40,273.95,1,276.85,1,0,0,2021-05-28,0.89778,0.99023,0.00016,-0.07584,0.04699,0.28235,alpha_vantage
NVDA210625P00375000,NVDA,2021-06-25,375.0,put,0.0,0.13,0.01,8,0.25,9,0,0,2021-05-28,0.74169,-0.00273,6e-05,-0.02001,0.01511,-0.00145,alpha_vantage
NVDA210625C00380000,NVDA,2021-06-25,380.0,call,0.0,270.40,268.95,1,271.85,1,0,0,2021-05-28,0.87827,0.99002,0.00017,-0.0756,0.04788,0.28608,alpha_vantage
NVDA210625P00380000,NVDA,2021-06-25,380.0,put,0.23,0.14,0.02,4,0.26,8,0,2,2021-05-28,0.74169,-0.00332,8e-05,-0.02389,0.01804,-0.00176,alpha_vantage
NVDA210625C00385000,NVDA,2021-06-25,385.0,call,0.0,265.40,263.95,1,266.85,1,0,0,2021-05-28,0.85876,0.98982,0.00018,-0.07524,0.04872,0.28981,alpha_vantage
NVDA210625P00385000,NVDA,2021-06-25,385.0,put,0.23,0.14,0.02,7,0.26,5,0,303,2021-05-28,0.72218,-0.0033,8e-05,-0.0231,0.01792,-0.00175,alpha_vantage
NVDA210625C00390000,NVDA,2021-06-25,390.0,call,0.0,260.35,258.8,1,261.9,1,0,0,2021-05-28,0.83925,0.98963,0.00018,-0.07475,0.04953,0.29355,alpha_vantage
NVDA210625P00390000,NVDA,2021-06-25,390.0,put,1.36,0.15,0.03,6,0.27,9,0,1,2021-05-28,0.70267,-0.00326,8e-05,-0.02226,0.01774,-0.00173,alpha_vantage
NVDA210625C00395000,NVDA,2021-06-25,395.0,call,0.0,255.48,253.35,1,257.6,1,0,0,2021-05-28,0.83925,0.98802,0.00021,-0.08466,0.05613,0.29651,alpha_vantage
NVDA210625P00395000,NVDA,2021-06-25,395.0,put,0.0,0.16,0.03,8,0.28,5,0,0,2021-05-28,0.70267,-0.00396,9e-05,-0.02654,0.02115,-0.0021,alpha_vantage
NVDA210625C00400000,NVDA,2021-06-25,400.0,call,225.0,250.47,248.35,1,252.6,1,0,1,2021-05-28,0.81974,0.98779,0.00021,-0.08404,0.05704,0.30024,alpha_vantage
NVDA210625P00400000,NVDA,2021-06-25,400.0,put,0.28,0.16,0.04,5,0.28,5,0,13,2021-05-28,0.68315,-0.00392,9e-05,-0.02554,0.02094,-0.00207,alpha_vantage
NVDA210625C00405000,NVDA,2021-06-25,405.0,call,0.0,245.47,243.35,1,247.6,1,0,0,2021-05-28,0.80022,0.98758,0.00022,-0.08328,0.0579,0.30397,alpha_vantage
NVDA210625P00405000,NVDA,2021-06-25,405.0,put,0.33,0.17,0.05,5,0.29,7,0,6,2021-05-28,0.66364,-0.00386,0.0001,-0.02447,0.02065,-0.00204,alpha_vantage
NVDA210625C00410000,NVDA,2021-06-25,410.0,call,0.0,240.45,239.0,1,241.9,1,0,0,2021-05-28,0.78071,0.98738,0.00023,-0.08239,0.0587,0.30771,alpha_vantage
NVDA210625P00410000,NVDA,2021-06-25,410.0,put,0.78,0.18,0.06,5,0.3,5,0,9,2021-05-28,0.66364,-0.0047,0.00011,-0.02917,0.02462,-0.00248,alpha_vantage
NVDA210625C00415000,NVDA,2021-06-25,415.0,call,0.0,235.50,233.4,1,237.6,1,0,0,2021-05-28,0.7612,0.9872,0.00024,-0.08136,0.05944,0.31146,alpha_vantage
NVDA210625P00415000,NVDA,2021-06-25,415.0,put,0.8,0.18,0.06,8,0.31,5,0,3,2021-05-28,0.64413,-0.00463,0.00012,-0.02793,0.02428,-0.00244,alpha_vantage
NVDA210625C00420000,NVDA,2021-06-25,420.0,call,0.0,230.45,229.0,1,231.9,1,0,0,2021-05-28,0.74169,0.98703,0.00025,-0.08018,0.06012,0.31522,alpha_vantage
NVDA210625P00420000,NVDA,2021-06-25,420.0,put,0.34,0.19,0.07,4,0.31,6,0,154,2021-05-28,0.62462,-0.00454,0.00012,-0.02662,0.02387,-0.00239,alpha_vantage
NVDA210625C00425000,NVDA,2021-06-25,425.0,call,0.0,225.40,223.85,1,226.95,1,0,0,2021-05-28,0.72218,0.98688,0.00026,-0.07887,0.06072,0.31899,alpha_vantage
NVDA210625P00425000,NVDA,2021-06-25,425.0,put,0.39,0.20,0.08,6,0.32,5,0,18,2021-05-28,0.62462,-0.00553,0.00014,-0.03175,0.02847,-0.00292,alpha_vantage
NVDA210625C00430000,NVDA,2021-06-25,430.0,call,0.0,220.40,218.85,1,221.95,1,0,0,2021-05-28,0.70267,0.98675,0.00027,-0.07742,0.06124,0.32277,alpha_vantage
NVDA210625P00430000,NVDA,2021-06-25,430.0,put,0.26,0.21,0.09,4,0.33,4,0,112,2021-05-28,0.60511,-0.00543,0.00014,-0.03024,0.02799,-0.00286,alpha_vantage
NVDA210625C00435000,NVDA,2021-06-25,435.0,call,0.0,215.55,213.45,1,217.65,1,0,0,2021-05-28,0.70267,0.98459,0.00031,-0.08809,0.06975,0.32544,alpha_vantage
NVDA210625P00435000,NVDA,2021-06-25,435.0,put,0.48,0.22,0.1,5,0.34,5,0,5,2021-05-28,0.60511,-0.0066,0.00017,-0.03596,0.03329,-0.00348,alpha_vantage
NVDA210625C00440000,NVDA,2021-06-25,440.0,call,0.0,210.50,209.05,1,211.95,1,0,0,2021-05-28,0.68315,0.98443,0.00032,-0.08645,0.07038,0.3292,alpha_vantage
NVDA210625P00440000,NVDA,2021-06-25,440.0,put,0.35,0.23,0.11,5,0.35,5,0,6,2021-05-28,0.5856,-0.00648,0.00017,-0.03424,0.03275,-0.00341,alpha_vantage
NVDA210625C00445000,NVDA,2021-06-25,445.0,call,0.0,205.62,203.6,1,207.65,1,0,0,2021-05-28,0.68315,0.98194,0.00036,-0.09807,0.07991,0.33169,alpha_vantage
NVDA210625P00445000,NVDA,2021-06-25,445.0,put,0.27,0.24,0.12,16,0.36,15,0,4,2021-05-28,0.56608,-0.00633,0.00018,-0.03244,0.03209,-0.00332,alpha_vantage
NVDA210625C00450000,NVDA,2021-06-25,450.0,call,0.0,200.55,199.1,1,202.0,1,0,0,2021-05-28,0.64413,0.98417,0.00034,-0.0827,0.07138,0.33677,alpha_vantage
NVDA210625P00450000,NVDA,2021-06-25,450.0,put,0.58,0.26,0.14,8,0.38,8,0,11,2021-05-28,0.56608,-0.00772,0.00021,-0.03864,0.03824,-0.00406,alpha_vantage
NVDA210625C00455000,NVDA,2021-06-25,455.0,call,0.0,195.70,193.7,1,197.7,1,0,0,2021-05-28,0.64413,0.98155,0.00039,-0.09421,0.08138,0.33919,alpha_vantage
NVDA210625P00455000,NVDA,2021-06-25,455.0,put,5.87,0.27,0.15,8,0.39,6,0,12,2021-05-28,0.54657,-0.00755,0.00021,-0.0366,0.0375,-0.00396,alpha_vantage
NVDA210625C00460000,NVDA,2021-06-25,460.0,call,165.73,190.55,189.1,1,192.0,1,0,15,2021-05-28,0.62462,0.98139,0.00041,-0.09204,0.08197,0.34297,alpha_vantage
NVDA210625P00460000,NVDA,2021-06-25,460.0,put,0.39,0.29,0.17,6,0.4,10,0,18,2021-05-28,0.54657,-0.0092,0.00025,-0.0435,0.04458,-0.00483,alpha_vantage
NVDA210625C00465000,NVDA,2021-06-25,465.0,call,0.0,185.73,183.8,1,187.65,1,0,0,2021-05-28,0.62462,0.97835,0.00046,-0.10456,0.09319,0.34517,alpha_vantage
NVDA210625P00465000,NVDA,2021-06-25,465.0,put,0.85,0.30,0.18,7,0.42,6,0,8,2021-05-28,0.52706,-0.00901,0.00026,-0.04119,0.04377,-0.00472,alpha_vantage
NVDA210625C00470000,NVDA,2021-06-25,470.0,call,105.7,180.72,178.7,1,182.75,1,0,2,2021-05-28,0.60511,0.97813,0.00048,-0.10216,0.09397,0.34892,alpha_vantage
NVDA210625P00470000,NVDA,2021-06-25,470.0,put,0.58,0.32,0.2,8,0.44,6,0,6,2021-05-28,0.50755,-0.00878,0.00026,-0.0388,0.04282,-0.00459,alpha_vantage
NVDA210625C00475000,NVDA,2021-06-25,475.0,call,131.39,175.75,174.45,6,177.05,1,0,20,2021-05-28,0.5856,0.97795,0.0005,-0.0996,0.09465,0.35268,alpha_vantage
NVDA210625P00475000,NVDA,2021-06-25,475.0,put,0.52,0.34,0.22,24,0.46,8,0,36,2021-05-28,0.50755,-0.01074,0.00031,-0.04626,0.05105,-0.00562,alpha_vantage
NVDA210625C00480000,NVDA,2021-06-25,480.0,call,0.0,170.78,168.75,1,172.8,1,0,0,2021-05-28,0.56608,0.9778,0.00052,-0.09687,0.0952,0.35646,alpha_vantage
NVDA210625P00480000,NVDA,2021-06-25,480.0,put,0.5,0.36,0.25,23,0.48,13,26,20,2021-05-28,0.48804,-0.01049,0.00032,-0.04357,0.05001,-0.00548,alpha_vantage
NVDA210625C00485000,NVDA,2021-06-25,485.0,call,0.0,165.80,164.5,6,167.1,1,0,0,2021-05-28,0.56608,0.97406,0.00059,-0.11031,0.10849,0.3583,alpha_vantage
NVDA210625P00485000,NVDA,2021-06-25,485.0,put,0.6,0.39,0.27,16,0.51,6,0,35,2021-05-28,0.48804,-0.01282,0.00038,-0.05186,0.05952,-0.0067,alpha_vantage
NVDA210625C00490000,NVDA,2021-06-25,490.0,call,0.0,160.85,159.55,6,162.15,1,0,0,2021-05-28,0.54657,0.97383,0.00062,-0.10733,0.1093,0.36204,alpha_vantage
NVDA210625P00490000,NVDA,2021-06-25,490.0,put,0.55,0.43,0.31,20,0.54,13,3,24,2021-05-28,0.46853,-0.01254,0.00038,-0.04886,0.05841,-0.00655,alpha_vantage
NVDA210625C00495000,NVDA,2021-06-25,495.0,call,0.0,155.80,154.4,1,157.2,1,0,0,2021-05-28,0.52706,0.97363,0.00064,-0.10417,0.10999,0.3658,alpha_vantage
NVDA210625P00495000,NVDA,2021-06-25,495.0,put,0.62,0.46,0.35,9,0.58,10,1,52,2021-05-28,0.46853,-0.01532,0.00046,-0.05804,0.06939,-0.008,alpha_vantage
NVDA210625C00500000,NVDA,2021-06-25,500.0,call,126.86,150.80,149.7,6,151.9,2,0,73,2021-05-28,0.50755,0.97347,0.00067,-0.10084,0.11053,0.36958,alpha_vantage
NVDA210625P00500000,NVDA,2021-06-25,500.0,put,0.6,0.52,0.41,14,0.62,13,6,33,2021-05-28,0.46853,-0.01856,0.00054,-0.06841,0.08179,-0.00971,alpha_vantage
NVDA210625C00505000,NVDA,2021-06-25,505.0,call,0.0,145.85,144.7,1,147.0,1,0,0,2021-05-28,0.50755,0.96882,0.00077,-0.11525,0.12643,0.37095,alpha_vantage
NVDA210625P00505000,NVDA,2021-06-25,505.0,put,0.87,0.56,0.43,15,0.68,10,0,32,2021-05-28,0.44901,-0.01834,0.00056,-0.06487,0.08093,-0.00957,alpha_vantage
NVDA210625C00510000,NVDA,2021-06-25,510.0,call,120.85,141.05,139.05,1,143.05,1,0,1,2021-05-28,0.48804,0.96855,0.00081,-0.11165,0.12735,0.37467,alpha_vantage
NVDA210625P00510000,NVDA,2021-06-25,510.0,put,0.61,0.66,0.58,1,0.74,21,7,71,2021-05-28,0.44901,-0.02221,0.00065,-0.07631,0.0952,-0.0116,alpha_vantage
NVDA210625C00515000,NVDA,2021-06-25,515.0,call,54.91,136.00,134.85,6,137.15,1,0,1,2021-05-28,0.46853,0.96832,0.00084,-0.10787,0.12812,0.37842,alpha_vantage
NVDA210625P00515000,NVDA,2021-06-25,515.0,put,0.88,0.69,0.56,36,0.81,16,21,74,2021-05-28,0.4295,-0.02201,0.00068,-0.07244,0.09448,-0.01147,alpha_vantage
NVDA210625C00520000,NVDA,2021-06-25,520.0,call,106.37,131.12,129.95,6,132.3,1,0,14,2021-05-28,0.46853,0.96264,0.00097,-0.12342,0.14671,0.37925,alpha_vantage
NVDA210625P00520000,NVDA,2021-06-25,520.0,put,0.79,0.78,0.69,1,0.88,3,21,86,2021-05-28,0.4295,-0.02663,0.0008,-0.08503,0.1109,-0.0139,alpha_vantage
NVDA210625C00525000,NVDA,2021-06-25,525.0,call,103.94,126.17,125.05,1,127.3,1,0,6,2021-05-28,0.44901,0.96222,0.00102,-0.11937,0.14802,0.38291,alpha_vantage
NVDA210625P00525000,NVDA,2021-06-25,525.0,put,0.9,0.92,0.85,1,0.99,9,24,38,2021-05-28,0.4295,-0.03199,0.00093,-0.09902,0.12914,-0.01672,alpha_vantage
NVDA210625C00527500,NVDA,2021-06-25,527.5,call,0.0,123.95,121.85,1,126.05,1,0,0,2021-05-28,0.46853,0.95272,0.00117,-0.14919,0.17751,0.37974,alpha_vantage
NVDA210625P00527500,NVDA,2021-06-25,527.5,put,2.0,0.92,0.8,16,1.04,20,0,112,2021-05-28,0.40999,-0.02917,0.0009,-0.08757,0.11964,-0.0152,alpha_vantage
NVDA210625C00530000,NVDA,2021-06-25,530.0,call,50.03,121.30,120.15,6,122.45,1,0,1,2021-05-28,0.44901,0.95552,0.00116,-0.13619,0.169,0.3832,alpha_vantage
